id,genre,track_name,artist_name,valence,energy
6Poyf51k7W3NKnsGwAI90B,hip-hop,Barbie Dreams,Nicki Minaj,0.4,0.574
51rXHuKN8Loc4sUlKPODgH,hip-hop,"King's Dead (with Kendrick Lamar, Future & James Blake)",Jay Rock,-0.248,0.41
4hrae8atte6cRlSC9a7VCO,hip-hop,Always On Time,Ja Rule,0.678,0.412
32gzkUxkXi6YuNnA1t3yy7,holidays,Ave Maria,Barbra Streisand,-0.8942,-0.434
0elny2KD7nfZYLlWtWEgmZ,holidays,I Saw Mommy Kissing Santa Claus,Jimmy Boyd,-0.104,-0.536
7s3ftDsftFoLZcl3mkyLhh,holidays,I've Got My Love to Keep Me Warm,Various Artists,0.03,-0.472
6B353TR2lbkBvd45gLbSn6,holidays,,,-0.304,-0.42
1BH7G41u0fSCiVr13cP8W5,holidays,Never Do a Tango with an Eskimo,Alma Cogan,0.924,-0.098
1NMXpNiGmkEf82flFe9c5x,holidays,Sleigh Ride,Ella Fitzgerald,0.352,-0.432
5sJCo0dvlKZhPHcj9FpG3b,holidays,Silver Bells - Remastered 1993,Various Artists,-0.016,-0.622
5V7bRe4nxihVqOHj81xZ1k,holidays,The Lord's Prayer,Various Artists,-0.69,-0.724
5MzVXm6dDiiXjMPUm7Utg6,holidays,Walkin' in a Winter Wonderland,The Four Freshmen,-0.082,-0.578
5nT4meek3rM6I3c4c6UKb1,holidays,Sleigh Ride/Santa Claus' Party,Various Artists,0.704,0
1g1QAnVY3YGljYB0TgxM41,honky-tonk,Comanche (The Brave Horse),Johnny Horton,0.112,-0.51
2QQoeCWukPy6lGVm4288jF,honky-tonk,Day Drinking,Little Big Town,0.826,0.864
19Pwe795pS5bS2Jr57gHK3,honky-tonk,Fishin' in the Dark,Nitty Gritty Dirt Band,0.812,-0.434
02TGXV8AG3TdfTiYEstWiQ,honky-tonk,Are You Sure Hank Done It This Way,Waylon Jennings,0.52,0.104
6KjJGpDZ4wdshirWmqBcT3,honky-tonk,The Devil Went Down To Georgia,Various Artists,0.896,0.126
7eXyZV2o5fB7rpjXfjYvnm,honky-tonk,Lycklig igen,Lasse Stefanz,0.934,0.618
0qup7d7G2WffwARHKrqT2x,honky-tonk,Somebody Like You,Keith Urban,0.044,0.774
6UYC3YUfCZzoaEbtyNxTPp,honky-tonk,"Heads Carolina, Tails California",Jo Dee Messina,0.116,0.732
0uMur9BAwuzsShojxBi6ag,honky-tonk,Radio,Darius Rucker,0.93,0.696
0NyMrtH8mUuvtJjEpESn7J,honky-tonk,Life's a Dance,John Michael Montgomery,0.304,0.066
6ElXX89QyYhYtrqdZasbTh,house,Paris,David Guetta,-0.684,0.87
4sKxpfxfS5AdVczPBtv4QX,house,Bigfoot - Original Mix,W&W,-0.682,0.774
3sx7UnvWsgZOHWMpU70RrB,house,Children - Radio Edit,Jack Holiday,-0.494,0.93
1UPyhGntpIx9jGJ5UVtKVS,house,Call Me A Spaceman - Radio Edit,Hardwell,-0.3,0.754
6AbVJjzv7thIvmMCuhZrmK,house,Make It Bun Dem,Skrillex,-0.326,0.762
2pLtyAloLNVnt2DvxW7JSi,house,Resurrection - Axwell's Recut Club Mix,Michael Calfan,-0.04,0.68
7Mw1svSngAwEaKFDjgxdiT,house,One Click Headshot - Original Mix,Feed Me,0.008,0.82
3H4YWf0aTAqE5b1Qnyjlrp,house,Rio De Janeiro,Maison & Dragen,-0.46,0.984
6F6hIZvL42mUHMPMthJ1Vw,house,Room For Happiness - Gregori Klosman Remix,Kaskade,-0.098,0.398
0XiHcuUEf1wmvmX1cOaVR9,idm,Eyesdown,Bonobo,-0.634,-0.09
782LcmOkkNn1dm083on9wF,idm,Melissa Juice,Boards of Canada,-0.444,-0.754
1mZcyKIx0ctPbF2NAvG8AE,idm,Sunrise Projector,Tycho,-0.772,-0.326
37fLqsKuC3NzViPhjyoL6t,idm,Gel Lab,Plaid,-0.2,0.038
0Q5SkDpz01QlpcwmJ6mch7,idm,Playsoft,Ochre,-0.688,0.468
1uzD8sp5mhVnTEei4bb7k4,idm,Heroes On Your Lawn At Night,The Flashbulb,-0.58,0.324
2P43WROXRRBFqSKd2aSc0o,idm,"Goodbye, Goodbye",µ-Ziq,-0.756,-0.12
1UI8F0Kz7zrKYZmjb9LeHt,idm,Rotar,Autechre,-0.136,0.778
4twZPBdFpG2AXWrlRqurnQ,idm,Nlogax,Boards of Canada,0.836,-0.018
6VPwlEWUcNnnR1CSH9UAbT,idm,Fog,Nosaj Thing,-0.542,-0.452
0KyJpn3fCGlInrRRhRUnbp,indian,Raja Ko Rani Se,Udit Narayan,0.492,0.234
5JUSihn5xL5vMngYaItQvM,indian,"Sajdaa (From ""My Name Is Khan"")",Various Artists,0.158,0.46
3MFFLX3Lyi5igoIUPZeeRJ,indian,"Jadoo Ki Jhappi, Pt. 1 (From ""Ramaiya Vastavaiya"")",Sachin-Jigar,0.898,0.802
00MvXOtpEGdyO60uZHnY8Y,indian,Dil Ibaadat - Rock,Pritam,0.044,0.242
5Ay0CjHKR7z9Vo0MV9L5u4,indian,Bahara,Penn Masala,0.176,0.376
0P0QtzYknn4wutXTHpjJqc,indian,Kabira,Arijit Singh,0.79,0.23
3eeUZKNilTiK0ps2Scpmj1,indian,"Move Your Body Now (From ""Kismat Konnection"")",Pritam,0.766,0.922
418sesPqIOt0hOVxBOy3DM,indian,Baadal,Various Artists,0.756,0.166
2btnxP06TlQKQygcnIFztR,indian,Roja,Various Artists,-0.144,-0.362
1Lr4m7cRTamH3TalAwiKOd,indian,Chor Bazaari - Remix,Pritam,0.94,0.694
4x0pNOZ5r6kJMjsvsoliBm,indie,Groceries,Mallrat,-0.586,0.078
2hYwDaO91sbawS7qmrfI52,indie,Seasons Run,The xx,-0.366,0.336
32zkKx35Et6A515oZKxDkD,indie,Life Itself,Glass Animals,0.112,0.34
4SNtyKNyYJ8ERT7YLlnFBr,indie,So Young,Portugal. The Man,0.622,-0.11
3AVrVz5rK8Hrqo9YGiVGN5,indie,Apocalypse,Cigarettes After Sex,-0.652,-0.066
3DPFmwFtV5ElQaTniLOdgk,indie,Hunnybee,Unknown Mortal Orchestra,0.136,-0.254
6CHNlPWuSrXMpZPmB7gkFm,indie,Powerful Man,Alex G,-0.454,-0.114
4xR3MAscflQ262kMeiKshQ,indie,Skyline To,Frank Ocean,-0.198,-0.412
7jDKJSjIjT93v7brsZDcoT,indie,Less Than,Nine Inch Nails,-0.524,0.868
2RGe02P8xxSF9syj0ltPjX,indie,Chronic Sunshine,Cosmo Pyke,0.008,0.546
1akkzUk0nUq90X56xDVGHZ,indie-pop,Everybody Talks,Neon Trees,0.45,0.848
4fbvXwMTXPWaFyaMWUm9CR,indie-pop,Holocene,Bon Iver,-0.706,-0.392
3SUusuA9jH1v6PVwtYMbdv,indie-pop,Last Nite,The Strokes,0.58,0.798
3LygB73wJZlok3J7ZIUIqb,indie-pop,Feels Like We Only Go Backwards,Tame Impala,0.112,0.802
1595LW73XBxkRk2ciQOHfr,indie-pop,A-Punk,Vampire Weekend,0.714,0.632
0DAsxISzun85PbsqAfIzeC,indie-pop,Intro,The xx,-0.696,0.556
5Hroj5K7vLpIG4FNCRIjbP,indie-pop,Best Day Of My Life,American Authors,0.076,0.804
5mSjJvTv9l5X2CblEa2ehN,indie-pop,Gunshot,Lykke Li,-0.3,0.242
3ctoHckjyd13eBi2IDw2Ip,indie-pop,Seven Nation Army,The White Stripes,-0.382,-0.076
33Po4wZNmlLhd5VJTkA0RC,industrial,The Line Begins To Blur,Nine Inch Nails,-0.316,0.888
7ttwrfe807K63aXv3VSKU1,industrial,Love Action (I Believe in Love),The Human League,0.282,0.358
1ANc3O9jWyP6B9f4WQkiad,industrial,Tainted Love,Various Artists,0.138,0.752
597IbEu4eqH72nlAuD1sB2,industrial,A Fatal Desire,Hocico,0.25,0.88
2p6O9j2c7yLhTHfA1FiuvL,industrial,Photon,VNV Nation,-0.8132,0.82
7jZMKYwVdLV5x1btTM5sIZ,industrial,The Downward Spiral (The Bottom),Nine Inch Nails,-0.306,0.66
2JylxGfaeGAsiLbQC9tYYH,industrial,Bait & Switch,KMFDM,-0.152,0.424
5h7fEEW7DmBa0Pu5mdTnGq,industrial,Welcome to Paradise,Front 242,0.32,0.79
7xZgpW3KbUe83OnIeYzCaR,industrial,Feed the Fire,Combichrist,-0.596,0.728
01g4uuD186q4zSy820UWn4,industrial,Dead Lines,Skinny Puppy,-0.358,0.47
08UgPobNfySQPeUJjfa1Rz,iranian,Ma Beh ham Mohtajim,Googoosh,-0.598,-0.402
2e3xywvWfzF204ELweWOnY,iranian,Safaye Ashk,Moein,-0.63,-0.034
18Y6UirnKOCohtm7mMyvMa,iranian,Boghz O Baroon,Ebi,0.398,0.64
17HFtYFtIPWUmOJTVaOC7z,iranian,Jorah-Baz,Mohsen Namjoo,0.224,0.108
21655iTe9KrwjJKAAjxcSb,iranian,Oon Manam,Barobax,0.22,0.514
1eAemDrZm6fD461JVRjGD2,iranian,Del Beh Tou Bastam,Morteza,-0.178,0.148
4YPlvL7Tb8SM0fB9il62bI,iranian,Noghteye Payan,Googoosh,0.466,0.174
3BCUer5PlXIIB3SknVdbHX,iranian,Elaheh Naaz,Moein,-0.018,0.062
1VaMGwARaZhUhNaQdrX97F,iranian,Halam Avaz Misheh,Shadmehr Aghili,0.154,0.278
6vliEMsF5iDpVvf0NSfzrz,iranian,Chera Nemiraghsi,Viguen,0.822,0.272
6jVB5MYOxAPWl0fsLm0wr6,j-dance,a world without love,FPM,-0.833,0.024
1Q1KB9EdDgPjVT4Ln6R3tG,j-dance,Loup,80KIDZ,0.156,0.964
0Zc8JXo5VhuSS81vwnh4h2,j-dance,ABSOLUTE EGO DANCE,YELLOW MAGIC ORCHESTRA,0.92,0.92
30KOBavOG4frTBMHDlbK9P,j-dance,You are Welcome - Original Mix,DJ Tasaka,0.42,0.692
7w8fI93RoNl1mSOY31QlVs,j-dance,Trigger feat. RIBKAT,KSUKE,-0.606,0.66
2NDNXuGwjVhNbz3UP4KwIy,j-dance,シングル道,lecca,0.08,0.656
48jR0SlV8ZRtDNGndRFHL4,j-dance,Katayanagi Twins vs. Sex Bob-Omb,Various Artists,-0.9254,0.286
3YPAUad2WEB9nKVK3qJOE6,j-dance,FLASHBACK DISCO,Denki Groove,0.584,0.974
0PFWCJBBqqHxtTdRDcO0nx,j-dance,フェニックス,WEDNESDAY CAMPANELLA,0.082,0.422
646lkMIVGfYk5m1nOjiKP1,j-dance,It's Just - 12 Fingers Remix,Yukihiro Fukutomi,0.266,0.25
48cJ4hcDWSDZi1gnBQtJM0,j-idol,ちちんぷいぷい♪,Moso Calibration,-0.028,0.92
39GETtteH1zvN7TOLG4tC7,j-idol,深い森,Eir Aoi,-0.21,0.356
4OtJBIP8xSHp40zHm4OuV5,j-idol,Life is so Beautiful,Tomato N' Pine,-0.204,0.728
3PTFSzNX3lbu4hkqhojiX7,j-idol,to the beginning,Kalafina,-0.208,0.598
5qGdjE6M7mx0rOFYIXstuv,j-idol,あした地球がこなごなになっても,Dempagumi.Inc,0.59,0.704
5h32hG1s6VNsk5AtUKgWN1,j-idol,桜色ストライプ,TACOYAKI RAINBOW,0.066,0.97
7rTcigjRmkmTGJwzG5ABYM,j-idol,one,GEM,0.208,0.758
4QmQmxo1loZvnmT4NJD07t,j-idol,Darling Darling,Jang Keun-suk,0.51,0.782
43bJnN3QrN8CKOdn9KvdBV,j-idol,ワナダンス!,Tomato N' Pine,0.824,0.508
67g86oHL3KypPHTkWaNlBs,j-idol,スーパーカリフラジリスティックエクスピアリドーシャス,Various Artists,0.896,0.97
5axy6KzoG6RMSFkwgEnGvd,j-pop,好きだ。,Little Glee Monster,0.266,0.732
1COZviCcvLHDNexmP2OeN8,j-pop,チェリーボンボン,Kyary Pamyu Pamyu,0.616,0.908
5X0oBfMej8jeiiCciQll97,j-pop,涙のない世界,AAA,-0.312,0.56
0albLGvYx6ftOUJ7KF0i5I,j-pop,STAY TUNE,Suchmos,0.2,0.876
1CpYTi0SQ3hsyxkGUxzj2f,j-pop,ideal white,Mashiro Ayano,-0.122,0.868
2wRcyTWtCdJrR7E4iDZY9q,j-pop,Get Wild - Remode2 Ver.,globe,-0.296,0.564
1UuY3q79Pk3SKJmUWjdU2I,j-pop,Special,Do As Infinity,0.164,0.892
5fmCYDwxKOtKFmuztafeST,j-pop,カゲロウ-album mix-,SCANDAL,0.35,0.734
06832YTsNZ6lhBW3NgDBjO,j-pop,バーニング・ラヴ,Che'Nelle,0.318,0.656
02eUYzGE92sZL253A39vBt,j-pop,荒野を歩け,ASIAN KUNG-FU GENERATION,-0.274,0.646
3kNVGsXpxGOajg9ihrls94,j-rock,Re:Re: (Single ver.),ASIAN KUNG-FU GENERATION,0.024,0.736
6zT2RKgFaNYNBbSDk6Jd6C,j-rock,僕らは,The Mirraz,-0.468,0.964
25BiEYJp9eD4ZlVNfo2WTK,j-rock,Answer And Answer,9mm Parabellum Bullet,-0.128,0.926
0wnSRR9XOaKf4EcqRQukwE,j-rock,百年経ったら,amazarashi,-0.278,0.374
4HUBovTZntUXNjhOO5lgA9,j-rock,THUMBS UP!,KEMURI,0.722,0.886
6YH1YE6BuNTgORpKZfwqna,j-rock,ゴースト,Galileo Galilei,0.054,0.626
0BMwIFjH2UCfsGDsQf7fTO,j-rock,no future - Instrumental,Bloodthirsty Butchers,-0.194,0.27
1TPVKsyNR9Lbsxx9OSUBbW,j-rock,REPLAY,VAMPS,0.058,0.922
5O0IKlaj4VGxeFzz8i6s93,j-rock,Beautiful Days,OKAMOTO'S,-0.246,0.872
3BSsYsFN2S8U9vOJzC16ix,j-rock,Green-Tinted Sixties Mind,MAN WITH A MISSION feat. TAKUMA,0.112,0.97
1OGwtlps3T1Fo70q6zZUAs,jazz,Are You Real - Remastered,Art Blakey & The Jazz Messengers,0.33,0.334
3XPYMyW85vr0TxFcCu5fAj,jazz,Vital Transformation (with John McLaughlin) - Remastered,Mahavishnu Orchestra,0.308,0.728
58r6xU8haUwkpbTiDyMqXI,jazz,Nice Ending Folks!,Peter Kowald,-0.28,-0.642
50k2js6trDCX2iV0KsIBGx,jazz,"Bewitched, Bothered, And Bewildered",Ella Fitzgerald,-0.482,-0.77
4MEICIguaQ272dPeOWkjYJ,jazz,Worse and Worse,Bill Frisell,-0.482,-0.58
5P7QtBWllP1CQno3Bi834D,jazz,Dancing,Jack DeJohnette,0.262,0.32
1X6fhUVwt7tzy7VPScVubq,jazz,Waltz for Koop,Koop,0.072,-0.024
21WlpZiXLelHjdoMUhHfrm,jazz,My One And Only Love,Chick Corea,-0.104,-0.582
7IAFc5iQti2tzob7Uo7N1Y,jazz,Body and Soul,Thelonious Monk,-0.542,-0.416
4bcyZfaAWCN5SwJgYToxkN,jazz,A Go Go,John Scofield,-0.002,-0.176
6MYgJtV9IU4QTYOdhKinnD,k-pop,애인 있어요 (원곡 가수 이은미),샘 카터,-0.656,-0.188
3sFCjTdiaJVBd8MyOJG69O,k-pop,Romance is Here,V.A,0.92,0.85
4LkxpISm6O9HavtleyFXkw,k-pop,The Boys,Girls' Generation,0.738,0.88
7j4QBNYckEk6FlgumKCtmO,k-pop,피터의 노래,자우림 (Jaurim),-0.432,0.366
4wA6dQYFCl7LtW4aWEz2V3,k-pop,어떻게 살아 (inst.),V.A,-0.8296,0.352
0JURkyRmqvTlSST86vREPn,k-pop,Girls - Feat. Lil Kim,SE7EN,-0.076,0.128
2sfoz7WbsgT2D4w6LBmaWT,k-pop,Remember,V.A,-0.626,-0.472
6UiLCFbytzvjO9U9gwEPPz,k-pop,그 사람이라서,Yoon Han,-0.456,-0.214
5dxgxQ11cPMCqXSy1AP0pI,k-pop,"기다려, 기다릴게 (Inst.)",소울레인,0.4,0.474
3GQav9BHuGn3HhOqHD1aNp,k-pop,한참을 울었어,Electroboyz,0.538,0.142
5j9N29DEPtZKinz97KpHhB,kids,I Love Onions,The Re-Bops,0.756,0.014
5hDxmq48dU98DHOOaX3AkB,kids,Newspaper Mama,Peter Combe,0.92,0.554
5tvN74QGIU0JAOEnsWjs3E,kids,Recess,Justin Roberts,-0.038,0.484
1KirPfRlqct69hhRLwsj4y,kids,Shoe Fly,Enzo Garcia,0.694,-0.428
4z7QGidwzfe59eny2SF8aj,kids,Smells Like Teen Spirit,Rockabye Baby!,0.042,-0.402
4HVrBSUpRiCxRaVKPuIyGj,kids,It's a Big World,Renee & Jeremy,0.062,-0.796
1Cx2qZoBKjHtbCy3Ip5WFo,kids,Dinosaur Christmas,Wee Hairy Beasties,0.532,0.24
0eydMimsKTNF7iaLM0p7Kd,kids,Rock Melon,Gustafer Yellowgold,0.672,0.01
3M4MIFXr1kDcldIon04LDn,kids,Hasta la Victoria Siempre,Suni Paz,-0.136,-0.8662
5rXUXw606m5YVCALeBZRIp,kids,This Land Is Your Land,Little Mo' Mccoury,0.762,0.032
3C4tV3EN4GuNrrD65b9iMa,latin,Tus Viejas Cartas,Los Enanitos Verdes,-0.212,-0.102
1wncA7mz0ntqvZ8UzFokGk,latin,Venezia,Hombres G,0.146,0.652
4waqcUQWdj0yH26STWl2Rq,latin,Rosas,La Oreja de Van Gogh,0.08,0.37
7FGZKu8VjGu1EImHbYgsS3,latin,Tu Amor Me Hace Bien,Marc Anthony,0.664,0.174
4C2zOFgrXxfNGNpYQWIcaH,latin,Labios Compartidos,Maná,-0.076,0.796
6eMtl0TE7QTPodayYrEOIU,latin,Si Tú Me Dices Ven (Lodo),Los Panchos,0.354,-0.136
3lJwIAfeWtnNRbJXWbIHKD,latin,A quien tú decidiste amar,Sandoval,-0.354,0.382
6mdO5yKXfg93yFtbzrvDSw,latin,Corona de Rosas,Kevin Ortiz,0.926,0.458
6PNG5G1v7pU74I13KkvAIo,latin,Felices los 4 (feat. Marc Anthony) - Salsa Version,Maluma,0.666,0.604
7zuwr7YqqpveNtxlKe1vn6,latin,Y Tú Te Vas,Chayanne,0.05,0.214
02yDkjZcms3h9oPDPKhtYZ,latino,Dámaso,Gerardo Ortiz,0.928,0.666
4akYOw6ZJu7WIbZViLrJqc,latino,Lobo-hombre en París,La Unión,0.5,0.904
2LTcAMwvECXoKxHUW640V1,latino,Por Lo Que Reste de Vida,Thalia,-0.222,0.514
4OyzSXRSadNQt5EMwASdap,latino,Todo Cambió,Camila,-0.274,0.046
2jEMxGVpPpXTEtQ8kSk1Xx,latino,Me Voy,Various Artists,0.13,0.284
0rRMe1LBFoq5TjmT1Jye2D,latino,Hasta Abajo,Yandel,0.89,0.838
47TyfLrGhYHHyyQWk64d0M,latino,Flor Pálida,Marc Anthony,0.478,0.604
7lOzUJzsELALh5FQsPKTEn,latino,Humanos a Marte,Chayanne,0.572,0.804
5jCsUTkC9sbU3DeWrDSdJY,latino,Ay Vamos,J Balvin,0.83,0.568
2X3Ta8uUxIRgG9HQ3RiMeh,latino,Flaca,Andrés Calamaro,0.912,0.482
4wGNBfphYQIS6bgOB459z1,malay,KL Kita,Yuna,-0.19,-0.116
4BlIZhIzjs95w62WQzgEzQ,malay,Selimut Hati,Dewa 19,0.09,-0.144
6kip4wquZ4dIvbO9Cz5rNg,malay,Hingga Akhir Nanti - Album Version (Edited),Alleycats,0.296,0.682
5FIltuhveV3tEQnjGcRjxl,malay,Sempurna (Versi 1),Original Soundtrack,-0.38,-0.164
1PCn7QJPWOmGXjeEkPrFcZ,malay,Ayu,V.E.,-0.588,-0.69
4ca2Gq9vZQIIBpvImKHD5d,malay,Seri Dewi Malam,Datuk Sharifah Aini,0.298,-0.208
4xH476eePXamCeX3Kdbh9b,malay,Beribu Sesalan,Jaclyn Victor,-0.704,-0.292
2uTlgRkyiNy3XSvRzaZvyf,malay,Getaran Jiwa,Tan Sri P. Ramlee,-0.194,-0.42
4ieHJYBXsfNuJo13PJSwRy,malay,Buat Sang Puteri,Spider,-0.524,0.346
2OZ3QxP2bwofqhLqWKSXC4,malay,Kemelut Di Muara Kasih,Ziana Zain,-0.78,-0.176
0koYfMNf5edsUBO94bE5rw,mandopop,窗外,Jacky Wu,-0.272,0.204
2uPNkI47htIgjDjDJLxYlS,mandopop,一個人生活,林育羣,-0.62,-0.304
0KXtEWF06emTg4RvIt87tD,mandopop,魔法愛情 (First Love),Sharon Kwan,-0.772,-0.036
6WOwRdX67b4VKujGIal4tK,mandopop,因為愛情,Eason Chan,-0.406,-0.59
2CHTKxQr4zJl7sNJpWz18j,mandopop,四度空間,Lollipop F,0.774,0.712
1GcJnUFB3KFTfMv2vazbER,mandopop,旋轉門,蘇慧倫,-0.67,-0.018
1hW6yHyKvAXs05chYh7dJH,mandopop,上弦月,Andy Hui,-0.488,-0.128
4GwEeSaXgqEozZv1cZ778l,mandopop,Marry Me,Jam Hsiao,-0.268,0.122
0YoZD0alPamTuvyN7nrczC,mandopop,太傻,柯以敏,-0.614,0.008
7qlKJi5uVEAiHGtc0DJoD1,mandopop,斷(Duan),太妃堂toffee,0.116,0.108
0E4SOtfJAgKXmVrY2CJLnE,metal,Angels,Within Temptation,-0.616,0.73
6DPZmWcljW3XCfMNlnqy9r,metal,Heaven and Hell,Various Artists,-0.364,0.058
7tuPKHwOe83qC2djmlKbFr,metal,The Motherload,Mastodon,-0.306,0.942
2PpNgmrS9mAyrkRAwn6YPq,metal,Rainbow in the Dark,Dio,0.224,0.894
60KqEUtRPr7E0Difa7hfOy,metal,Redneck,Lamb of God,-0.8848,0.992
2WeSz9FLWE9RRIFDWtD5nc,metal,The Trooper,Iron Maiden,0.24,0.732
39BuMwNtaqTvsV6w7p3fd7,metal,Wild Eyes,Parkway Drive,-0.606,0.98
5CPXR6lDTvngxtmMZxnWmC,metal,Pull Me Under,Dream Theater,-0.444,0.882
3MDF2PY1B31KWeKhgGJAEM,metal,Is This Love,Whitesnake,0.164,0.602
2f0P7iELCvAlV8j6Z3rGDE,metal,Stranglehold,Ted Nugent,-0.02,0.422
6bDVc03eMOMfvKez5qMAcq,metal-misc,Still Counting,Volbeat,-0.268,0.846
59pBA1HUMol92PIIeJ0h9F,metal-misc,Painkiller,Judas Priest,-0.798,0.974
7maIZJnwsPBUWT9yJYyPoe,metal-misc,Through Oblivion,In Flames,0.202,0.306
01Mpj13vURSO3cCLprPt5T,metal-misc,Raining Blood,Slayer,-0.9242,0.99
3ovjw5HZZv43SxTwApooCM,metal-misc,Wind Of Change,Scorpions,-0.508,0.048
4fj8NzcAJfVYelreg3I32V,metal-misc,Love Hurts,Nazareth,-0.186,-0.028
2dQUNg3OGqVXrfjDpgJcCu,metal-misc,You Will Know My Name,Arch Enemy,-0.792,0.894
4hOohf45f0JtxYKNsEAIOV,metal-misc,For Whom The Bell Tolls,Metallica,-0.574,0.722
7pwkMTD1dDqHZyCuUko2Aw,metalcore,A Wolf Amongst Ravens,After The Burial,-0.398,0.95
6a06GfUAOhTE8yhE2qXYQJ,metalcore,Forbidden,Miss May I,-0.276,0.886
1USgrWktVFd6bZmEGiQX86,metalcore,The Reign,blessthefall,-0.176,0.836
3ZWtSSJz51mRUE1apZD4n2,metalcore,Stand Defiant,For Today,-0.7,0.908
48UYVUCksbY7aSdInFrU8l,metalcore,The Crimson,Atreyu,0.27,0.836
1rih4htJUSA9c5vRHp5a8O,metalcore,The Balance,August Burns Red,-0.39,0.94
1kEDst3SjrzobRtKpFDP4A,metalcore,Puppets (The First Snow),Motionless In White,-0.494,0.678
6KbWEY3vOP3P2ibn7aO7e0,metalcore,Children of Cybertron,Emmure,-0.692,0.93
1mJ9dwBTX17tTi1P45VJLf,metalcore,Monument,Miss May I,-0.784,0.952
3fUUaeX5KfxS8W4DAFvJTE,metalcore,Lionheart,Bury Tomorrow,-0.478,0.62
4t6yucLd90THjUxK0px0vD,minimal-techno,Trunkated,Gaiser,-0.886,-0.176
3OtHXOte0aHTLG9260bDXa,minimal-techno,October,Isolée,0.148,0.118
6RXVTa8NpdNKTRgQcdoOXA,minimal-techno,Afterglow - Marek Hemmann Remix,AKA AKA,0.356,0.8
5SWoHLb71yIUXCubUs0P2v,minimal-techno,Timing,Various Artists,-0.292,0.592
04ZbcIONrJTCECTaYrheNB,minimal-techno,Light Through The Veins,Jon Hopkins,-0.892,0.346
5ZhTEMjyeOIaa1ny1HzI1R,minimal-techno,Inside Us,Various Artists,-0.608,0.318
7rrXiffZBUAy1n3FPnRGsR,minimal-techno,Oversexed - Original Mix,Format:B,-0.082,0.732
5PXZLSAyxnYAJxXn9LupGG,minimal-techno,Around - Solomun Vox,Various Artists,-0.444,-0.336
7qrR8adIQ3okYgvDVWbwy4,minimal-techno,Lac De Nivelles - Glimpse Remix,Rodriguez Jr.,-0.308,0.134
2To3PTOTGJUtRsK3nQemP4,minimal-techno,Happy Birthday!,Modeselektor,-0.52,-0.098
22xvfnhEgtbBiuxFzYnEVx,movies,Now We Are Free (From Gladiator),Movie Sounds Unlimited,-0.923,-0.548
4Y6jRurnbV4h8nv0W2zGCa,movies,Of The Soul,Mac Miller,-0.2,0.398
7qxxr5CLf8rnIibe4eStzR,movies,Cold,Various Artists,-0.8398,-0.742
4aaJhwVcYWgHz05xFXRug4,movies,At Wit's End,Hans Zimmer,-0.9248,-0.656
1MD4tX2g5hx0D2WQ6JsC2m,movies,These Days,Nico,-0.594,-0.738
6Ac4NVYYl2U73QiTt11ZKd,movies,Hooked On A Feeling,Blue Swede,0.866,0.64
5pCbQRv0DBbFzOUk4ZBpFu,movies,Shieldmaiden of Rohan,Various Artists,-0.8352,-0.11
2Rddbad3XaTds95LY8iidH,movies,What's This?,Various Artists,-0.022,-0.178
7mpOAEs1UdiQRmMEl0heOo,movies,Don't Take My Stuff,Alan Silvestri,-0.8738,-0.354
3Dupb5AcaVFErlSSfl3szW,movies,"I Won't Say (I'm In Love) - From ""Hercules"" / Soundtrack Version",Various Artists,-0.094,-0.058
5rJrHMEHeYhRwmLzpFbBso,mpb,Por causa de você,Vanessa Da Mata,-0.704,-0.32
2rbj6zUGsWCi5G9aqdk7iF,mpb,Olha Só,Toni Ferreira,0.156,-0.208
79uxFZKd5dG7GZpKc5RiwW,mpb,Você Mudou Demais,Amado Batista,0.548,0.448
2oFutWuJCmhePvCTlrpqLc,mpb,A Vida do Viajante (feat. Gonzaguinha),Luiz Gonzaga,0.672,0.472
0jYvzi4GLIRP2Fo5fJfAPp,mpb,Você Disse Não Lembrar,Adriana Calcanhotto,0.57,0.126
7oHJkFZQ2hUZF8SkeJupIp,mpb,I Know It Won't Be Long,Maria Gadú,0.39,-0.344
2tbNRwUMWSNgqN2bHqFd60,mpb,Paixão Passione,Thais Gulin,-0.63,-0.344
1Cz4KWGACNzXNn7UDLWm3Z,mpb,Recanto Escuro,Gal Costa,-0.15,-0.538
25WATieNAKnnoKkzxHZeog,mpb,Cuidado Moreira,Moraes Moreira,0.908,0.486
4UVhLfIzcgHsFdHfZVFPgC,mpb,Resta,Ana Carolina,-0.556,-0.338
4n9IldIry0EUOiyvpI3LV2,new-age,The Celts,Enya,-0.508,-0.306
06XPZNjnPt90Y4cAIqPN19,new-age,La Puerta Del Cielo - Radio Edit,Enigma,-0.216,0.232
5KVzrKW9MzM2MEQgjjZjZb,new-age,Rocket to the Moon,Jim Brickman,-0.648,-0.372
1zpz6HleoHixNcnLCR0oPy,new-age,The Seaside Of Your Dreams,Vassilis Saleas,-0.8508,-0.56
5N5sHFKi47SjQASUnxNZVO,new-age,Newgrange,Celtic Woman,-0.8432,-0.264
5Vk3nJhcGk3VLVbVq23vMu,new-age,The Long Riders,Various Artists,-0.66,-0.694
3AvU4jOZBC1G33R0LVttOy,new-age,Introduction,Mike Oldfield,-0.502,-0.112
5FpRRYLiHvFeiTFpY6lMep,new-age,Lost Five,Enigma,0.408,0.008
